day_idx,date,quarter,revenue,oracle_rev,capture,init_soc,final_soc
1805,2025-10-11,4,27271.670249917777,48309.97662444671,56.45142505847801,0.5,0.05400325050068522
1806,2025-10-12,4,66480.55835136607,77288.49363008328,86.01611343281454,0.5,0.05120375250342579
1807,2025-10-13,4,25565.153336665953,45286.37899446574,56.45219137478438,0.5,0.05324075050068522
1808,2025-10-14,4,114610.45514764627,128487.8975798598,89.19941668156862,0.5,0.053422251502055706
1809,2025-10-15,4,31507.33273490987,111000.70593393064,28.384803925178208,0.5,0.05217500000000008
1810,2025-10-16,4,46537.11364674923,89073.62971725519,52.245668885921845,0.5,0.052244001001370395
1811,2025-10-17,4,13404.55696052492,38342.43022642902,34.96011306890324,0.5,0.05365650100137043
1812,2025-10-18,4,124590.01673893117,163751.6129224815,76.08475697757612,0.5,0.051454254506167016
1813,2025-10-19,4,59909.67911585222,75908.61743817857,78.92342284411096,0.5,0.05435000000000012
1814,2025-10-20,4,46459.7803097934,62908.59686084115,73.8528319310096,0.5,0.050138002002740906
1815,2025-10-21,4,124093.03323349109,142130.5369529395,87.3091989194266,0.5,0.054834751502055634
1816,2025-10-22,4,121634.7177683841,129982.856168,93.57750810704904,0.5,0.05025050200274078
1817,2025-10-23,4,31773.96176549277,51494.74993802044,61.70330335371316,0.5,0.0535874999999999
1818,2025-10-24,4,100604.15808933698,107263.14472767999,93.79191552210328,0.5,0.053422251502055595
1819,2025-10-25,4,25505.2787277369,33948.28079999999,75.12980960065849,0.5,0.05358750000000004
1820,2025-10-26,4,29624.966911369233,32121.810429919416,92.22695269932689,0.5,0.05358750000000006
1821,2025-10-27,4,102488.22590888164,116849.12174290001,87.70988123846041,0.5,0.05200975150205589
1822,2025-10-28,4,22279.30521830294,64874.97396090439,34.34191007418225,0.5,0.0530065010013705
1823,2025-10-29,4,123942.46806437123,151112.38969372676,82.02005693614979,0.5,0.0510385040054816
1824,2025-10-30,4,20431.09875472646,80987.72124864896,25.22740291951021,0.5,0.050112500000000226
1825,2025-10-31,4,28231.058791886797,34375.1958,82.1262486943763,0.5,0.0532407505006853
1826,2025-11-01,4,116418.94943184675,134722.55893568078,86.41384958210857,0.5,0.0533532505006854
1827,2025-11-02,4,119794.46495233687,183818.88992740726,65.16983374213903,0.5,0.05321350400548196
1828,2025-11-03,4,111616.44780041529,134315.4393228,83.1002365499976,0.5,0.054765750500685245
1829,2025-11-04,4,113729.68015944239,142902.41602563512,79.58555448008698,0.5,0.05131625250342575
1830,2025-11-05,4,131142.60801140295,142834.36002653884,91.81446816230803,0.5,0.05059725150205585
1831,2025-11-06,4,23774.81043440076,30865.9545,77.02600104072842,0.5,0.05041575050068525
1832,2025-11-07,4,26639.724111877316,35058.92490087488,75.98557054216039,0.5,0.05
1833,2025-11-08,4,102804.34082660801,157448.7505171287,65.29384354525189,0.5,0.05272875250342572
1834,2025-11-09,4,110327.55048068092,129567.95460560001,85.15033737818418,0.5,0.05483475150205591
1835,2025-11-10,4,106015.51307798881,118271.47036229998,89.63743559899306,0.5,0.05052825050068549
1836,2025-11-11,4,108013.07799679667,124095.46720527037,87.04030890840573,0.5,0.054834751502055745
1837,2025-11-12,4,107904.9668521482,123484.2183745529,87.38360923567605,0.5,0.05159400100137057
1838,2025-11-13,4,129325.09071291346,142055.8891283812,91.03817624627835,0.5,0.050597251502055886
1839,2025-11-14,4,113149.58269397388,135600.52612294033,83.44332129757991,0.5,0.05200975150205567
1840,2025-11-15,4,-2956.9378828396857,47787.59417828607,-6.187668439235369,0.5,0.05372550200274073
1841,2025-11-16,4,38424.52669997575,106406.4995446,36.111071094740986,0.5,0.9458750000000005
1842,2025-11-17,4,85801.32543726679,149259.73752256387,57.484574783133354,0.5,0.053075502002741026
1843,2025-11-18,4,90981.16494343312,130155.20928884149,69.90205420170851,0.5,0.05025050200274106
1844,2025-11-19,4,99252.77723176873,126159.46222601857,78.67247963847082,0.5,0.054834751502055634
1845,2025-11-20,4,116548.76227215769,125619.41635015741,92.77925790331986,0.5,0.05242550200274124
1846,2025-11-21,4,113001.2859079983,131551.71181539135,85.8987574913315,0.5,0.0549727535047964
1847,2025-11-22,4,97374.951142144,116249.43659270155,83.76380479443756,0.5,0.05018150100137064
1848,2025-11-23,4,19186.1426951091,52409.11218782005,36.60841005348682,0.5,0.050969503004111516
1849,2025-11-24,4,45568.15197268895,121110.19355423466,37.625364666173176,0.5,0.9465940010013705
1850,2025-11-25,4,143431.00414887108,158752.08277449996,90.34905346886582,0.5,0.05066625250342627
1851,2025-11-26,4,52069.90346802466,125385.14999553651,41.527966804584324,0.5,0.9481880020027411
1852,2025-11-27,4,83300.96995954886,128057.57882134555,65.0496212143468,0.5,0.05231300200274109
1853,2025-11-28,4,83863.12963724887,117680.39611522212,71.26346647842483,0.5,0.05342225150205582
1854,2025-11-29,4,91910.0583854601,119256.21401336153,77.06940820304965,0.5,0.05397600400548197
1855,2025-11-30,4,25788.544653789388,126158.0331044451,20.441460618238462,0.5,0.0564542545061667
1856,2025-12-01,4,43186.62228419311,106708.91625446116,40.47142806811855,0.5,0.050666252503425824
1857,2025-12-02,4,39912.69614454939,130788.46305875559,30.51698537555178,0.5,0.054765750500685405
1858,2025-12-03,4,92427.57262025615,131506.89162530002,70.28344406740918,0.5,0.05131625250342621
1859,2025-12-04,4,92421.48259528619,110741.54833264157,83.45691746847696,0.5,0.05018150100137061
1860,2025-12-05,4,28680.76051617793,115205.97548156834,24.895202177048994,0.5,0.943838002002741
1861,2025-12-06,4,38459.75394631706,83550.596648533,46.03169275750749,0.5,0.05379450300411139
1862,2025-12-07,4,86770.36117989775,100393.26231148941,86.43046274427861,0.5,0.05018150100137064
1863,2025-12-08,4,71832.83871477179,92512.46589063179,77.64665877536174,0.5,0.05159400100137049
1864,2025-12-09,4,18412.95781078,32215.0059,57.15646263712154,0.5,0.05358750000000012
1865,2025-12-10,4,26092.10084488668,46124.61920878014,56.568707324785606,0.5,0.051178250500685474
1866,2025-12-11,4,34824.020707964584,159341.79450355275,21.854919367804744,0.5,0.05083150100137046
1867,2025-12-12,4,26646.86788656688,40320.631350310956,66.08742719094694,0.5,0.05
1868,2025-12-13,4,19825.6695058227,72778.00713943291,27.241292095068463,0.5,0.054210253504796135
1869,2025-12-14,4,58602.90115034362,128874.64588011618,45.47279315503077,0.5,0.05476575050068533
1870,2025-12-15,4,85548.75468918204,113624.47121943085,75.29078355310523,0.5,0.05031950300411103
1871,2025-12-16,4,21234.460113326655,43002.8961578792,49.37913957089602,0.5,0.053309751502055636
1872,2025-12-17,4,72179.729715127,101463.68834026059,71.13848401910128,0.5,0.054834751502055745
1873,2025-12-18,4,10045.509801872036,81100.75634652717,12.386456371565266,0.5,0.9480755020027412
1874,2025-12-19,4,32567.758272037518,104719.03091568395,31.10013336378172,0.5,0.05124725150205592
1875,2025-12-20,4,36477.30007575629,142336.2869314671,25.627547874225208,0.5,0.05435000000000023
1876,2025-12-21,4,34275.24274331823,120004.85260710001,28.561547303038274,0.5,0.050762500000000044
1877,2025-12-22,4,11846.09487409086,80721.80547924529,14.675210500757021,0.5,0.0548347515020558
1878,2025-12-23,4,21400.503684581006,40864.78311746601,52.36906218996724,0.5,0.05155050200274078
1879,2025-12-24,4,54908.504411497845,101027.95320625519,54.34981375837491,0.5,0.056247251502055895
1880,2025-12-25,4,59216.14126215137,79447.13523752107,74.53527567119241,0.5,0.05400325050068544
1881,2025-12-26,4,33675.71584798355,103917.9383456,32.406066155766275,0.5,0.05224400100137028
1882,2025-12-27,4,83028.672243197,106738.20653870013,77.78720941230472,0.5,0.051594001001370765
1883,2025-12-28,4,55384.13839003688,120065.66112029312,46.12820840968661,0.5,0.05293750000000008
1884,2025-12-29,4,93908.30176283019,137763.23479133367,68.16644651606113,0.5,0.051082003004111476
1885,2025-12-30,4,51823.84736099926,111629.29186454327,46.42495396628063,0.5,0.0566630020027411
1886,2025-12-31,4,59943.47121326341,133868.84943386982,44.77775932695606,0.5,0.05293750000000075
